record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp
PR009656,2026-04-13,MANDI-023,Moga,Sugarcane,0.3335,3572.0,0.3454,3500.0
PR002394,2026-06-16,MANDI-018,Ferozepur,Cotton,0.6579,8190.82,7384.81,6620.0
PR006844,2026-01-01,MANDI-055,,Wheat,,2392.64,2257.69,2275.0
PR003050,2026-06-20,MANDI-001,Ambala,Rice,1932.1867746070477,2280.27,2106.0,
PR011268,2026-05-25,MANDI-004,,Rice,1973.71,2201.7,2088.0,2183.0
PR009996,2026-07-09,MANDI-041,Amritsar,Rice,2024.56,2189.72,0.2107,2183.0
PR005049,2026-06-09,,,Sugarcane,3239.97,3517.0,3378.49,3500.0
PR009090,2026-06-07,MANDI-019,Ludhiana,Maize,1837.49,0.2257,2047.23,2090.0
PR010061,2026-08-08,MANDI-013,Jalandhar,Sugarcane,3155.36,3841.08,3498.22,3500.0
PR001184,2026-05-18,MANDI-034,Jalandhar,Mustard,5555.86,6273.0,5914.603509205751,
PR004027,2026-09-03,MANDI-044,Fatehabad,Mustard,4944.41,5904.41,5424.0,
PR006497,2026-05-19,MANDI-053,,Cotton,6838.37,7456.26,7147.32,6620.0
PR000198,2026-04-13,MANDI-031,Karnal,Maize,,2070.09,1937.0,2090.0
PR006961,2026-05-01,MANDI-051,Ferozepur,Mustard,5084.38,5611.33,,
PR001624,2026-06-03,,Hisar,Rice,2115.45,2235.52,2175.485318873417,2183.0
PR005641,2026-07-26,MANDI-032,,Wheat,,2224.92,2168.0,2275.0
PR009516,2026-11-03,MANDI-002,Fatehabad,Rice,1994.0,2407.8,2201.0,2183.0
PR001117,2026-09-05,MANDI-012,Ambala,Sugarcane,3299.63,3908.36,3604.0,
PR007458,2026-02-17,MANDI-010,Patiala,Wheat,2041.2,0.2384,2213.0,2275.0
PR001566,2026-08-17,MANDI-003,Patiala,Wheat,2345.67,0.2772,2559.05,
PR007838,2026-05-18,MANDI-048,Patiala,Mustard,5573.580521890245,6479.67,6026.63,5650.0
PR006407,2026-04-09,MANDI-016,,Sugarcane,3424.16,0.4062,3743.17,
PR003128,2026-04-23,MANDI-056,Ferozepur,Sugarcane,2985.89,3206.31,3096.1,3500.0
PR000302,2026-04-14,MANDI-047,Patiala,Maize,1886.39,2119.63,2003.01,2090.0
PR000317,2026-01-03,MANDI-021,Jalandhar,Cotton,0.595,0.7178,6564.0,6620.0
PR010442,2026-05-29,MANDI-029,Patiala,Rice,1888.31,,2068.0,2183.0
PR003597,2026-06-09,,Kurukshetra,Cotton,6391.87,0.7489,6940.61,
PR007571,2026-02-28,MANDI-047,Sirsa,Rice,2232.93,2456.38,,2183.0
PR011037,2026-03-22,MANDI-018,Ferozepur,Maize,0.2108,2524.46,2316.0,
PR010734,2026-08-27,MANDI-027,,Rice,2134.8691126250783,2652.53,2394.0,2183.0
PR004050,2026-05-24,MANDI-006,Hisar,Sugarcane,0.3549,0.3892,3720.54,3500.0
PR001817,2026-03-05,MANDI-003,Hisar,Cotton,6056.77,7446.68,6751.72,
PR010290,2026-07-07,MANDI-015,Amritsar,Sugarcane,3201.0,0.3884,0.3542,3500.0
PR008314,2026-03-16,MANDI-006,Moga,Mustard,0.5792,0.6663,,5650.0
PR007646,2026-01-31,MANDI-027,Karnal,Rice,1962.691832744818,0.2421,0.2192,2183.0
PR004601,2026-08-09,MANDI-052,,Wheat,0.211,2322.45,2216.0,2275.0
PR005658,2026-04-12,MANDI-040,Ludhiana,Maize,1810.0,,1972.47,2090.0
PR009647,2026-08-20,MANDI-018,Ferozepur,Cotton,6287.0,6719.8,6503.29,
PR000364,2026-06-15,MANDI-015,Hisar,Wheat,2264.37,0.2687,2475.59,
PR011916,2026-06-30,MANDI-016,Fatehabad,Sugarcane,3288.98,4019.75,0.3654,3500.0
PR002527,2026-01-08,MANDI-011,Moga,Cotton,6042.73,6540.25,6291.0,
PR007931,2026-05-17,MANDI-012,,Mustard,0.5637,0.5935,5786.0,0.565
PR004058,2026-01-16,MANDI-029,Ludhiana,Sugarcane,,,0.3529,3500.0
PR004277,2026-04-22,MANDI-020,Ambala,Mustard,5391.0,5978.249193942843,5684.63,5650.0
PR006593,2026-06-01,MANDI-018,Kurukshetra,Rice,2177.1,2293.0,2235.22,
PR011280,2026-09-03,MANDI-041,Kurukshetra,Sugarcane,3011.6733297980963,3371.26,3191.46,0.35
PR008928,2026-09-05,MANDI-004,Ferozepur,Rice,1998.5255404803129,2435.17426488289,2216.8499026816016,2183.0
PR002120,2026-03-01,MANDI-027,Ambala,Maize,0.209,0.2477,2284.0,2090.0
PR011372,2026-06-29,MANDI-041,Jalandhar,Mustard,5007.28,5779.6,0.5393,5650.0
PR009743,2026-05-27,MANDI-027,Fatehabad,Sugarcane,3227.41,3657.2,3442.31,3500.0
PR003981,2026-05-04,MANDI-011,,Maize,,2054.98,1984.74,2090.0
PR009295,2026-08-22,MANDI-034,Kurukshetra,Wheat,2022.2217674028807,2473.32,2247.77,2275.0
PR002354,2026-06-14,MANDI-006,Ambala,Mustard,5089.49,5620.24,0.5355,5650.0
PR005701,2026-04-27,MANDI-026,Ferozepur,Maize,1864.19,2167.0,,
PR011608,2026-03-24,MANDI-055,Moga,Mustard,4881.45,0.5489,5185.18,5650.0
PR003766,2026-07-20,MANDI-002,,Maize,2019.0,0.2223,0.2121,2090.0
PR006878,2026-05-23,MANDI-031,Fatehabad,Sugarcane,3672.28,3869.0,3770.77,3500.0
PR009444,2026-05-28,MANDI-048,Hisar,Rice,2183.14,2569.59,2376.36,2183.0
PR007467,2026-06-01,MANDI-036,Fatehabad,Mustard,5578.22,6886.97,6232.6,5650.0
PR001436,2026-06-09,MANDI-020,Hisar,Sugarcane,3598.11,4438.558764548336,4018.34,3500.0
PR000535,2026-08-04,MANDI-050,Patiala,Sugarcane,3154.88,0.3586,0.337,3500.0
PR003087,2026-03-09,MANDI-026,Ambala,Maize,1788.82,2034.0,1911.5457910325074,2090.0
PR010485,2026-07-28,MANDI-045,Sirsa,Mustard,5315.24,,5684.0,5650.0
PR007011,2026-05-24,MANDI-036,Jalandhar,Rice,1991.0,2099.03,2044.87,2183.0
PR001710,2026-01-27,MANDI-003,Kurukshetra,Sugarcane,3476.93,3952.17,3714.55,3500.0
PR011273,2026-08-31,MANDI-008,Ferozepur,Maize,1843.9732416916916,2046.05,0.1945,2090.0
PR006361,2026-08-01,,Karnal,Mustard,,6327.76,6113.75,5650.0
PR000097,2026-01-29,MANDI-053,Sirsa,Rice,2051.7125764828206,2190.12,2120.92,
PR010267,2026-03-25,MANDI-055,Ferozepur,Wheat,2136.7280892164117,2367.93,,
PR006727,2026-08-01,MANDI-004,Ludhiana,Mustard,4808.11,5538.0,5173.0,5650.0
PR007044,2026-02-05,MANDI-005,Karnal,Maize,2149.85,2640.68,2395.27,2090.0
PR009476,2026-08-07,MANDI-054,Patiala,Wheat,2209.56,2640.42,0.2425,2275.0
PR007031,2026-04-09,MANDI-046,Ludhiana,Maize,2136.01,2508.0,2322.2,2090.0
PR006908,2026-04-22,MANDI-007,Sirsa,Cotton,6787.89,8184.54,7486.22,6620.0
PR011722,2026-03-05,,Ferozepur,Mustard,5835.0,0.7291,6563.0,5650.0
PR010405,2026-08-02,MANDI-013,,Maize,0.1779,1897.25,1838.36,
PR005407,2026-07-27,MANDI-031,,Wheat,0.2317,2836.0,2577.0,
PR005805,2026-01-23,MANDI-022,,Maize,1890.884929382527,2173.23,2032.06,
PR008279,2026-02-17,MANDI-032,Kurukshetra,Sugarcane,3652.8905059395966,3935.7,3794.3,3500.0
PR001734,2026-06-04,,Karnal,Cotton,6210.39,6803.3,6507.0,6620.0
PR009665,2026-08-07,MANDI-043,Karnal,Rice,2238.57,0.2692,2465.0651889329843,0.2183
PR007700,2026-07-22,MANDI-028,Karnal,Mustard,5854.771642972928,6585.0,6220.02,5650.0
PR003054,2026-06-24,MANDI-002,Moga,Rice,2106.22,2489.9,0.2298,2183.0
PR002850,2026-02-14,MANDI-056,,Wheat,1973.3081158012303,2187.34,2080.32,
PR002044,2026-04-20,MANDI-034,Ferozepur,Mustard,5249.12,6513.19,0.5881,5650.0
PR001630,2026-06-25,MANDI-022,Ferozepur,Cotton,0.5931,0.6646,6289.0,
PR002888,2026-01-09,MANDI-005,Patiala,Mustard,5411.01,5907.35,5659.18,5650.0
PR000114,2026-07-23,MANDI-030,Ferozepur,Sugarcane,0.3086,3659.4702012952102,0.3373,3500.0
PR002109,2026-08-30,MANDI-038,Jalandhar,Maize,1881.65,2241.48,2061.56,2090.0
PR002637,2026-03-25,MANDI-048,Fatehabad,Wheat,,2498.07,2267.33,2275.0
PR005585,2026-04-10,MANDI-030,Karnal,Rice,1865.0,2050.62,1957.92,2183.0
PR006255,2026-12-01,MANDI-054,Fatehabad,Rice,2250.0,2791.0,2521.0,0.2183
PR008232,2026-01-29,MANDI-029,Fatehabad,Wheat,2281.34,2546.0,2413.63,2275.0
PR002425,2026-03-19,MANDI-004,Jalandhar,Sugarcane,0.3225,3854.07,3539.59,
PR008640,2026-07-20,MANDI-050,Jalandhar,Rice,2254.0,,2342.25,2183.0
PR009372,2026-03-22,MANDI-050,Kurukshetra,Cotton,5954.31,6338.81,0.6147,6620.0
PR008395,2026-04-11,MANDI-049,,Cotton,,7376.347275835584,6884.49,6620.0
PR003066,2026-03-24,MANDI-024,Sirsa,Sugarcane,3062.29,3477.0,3269.5,3500.0
PR007674,2026-11-05,MANDI-029,Jalandhar,Maize,2047.47,2232.27,2139.87,
PR010192,2026-05-21,MANDI-009,Amritsar,Maize,1975.13,2451.94,2213.54,2090.0
PR002381,2026-07-08,,Jalandhar,Maize,1854.88,1959.9429979124384,1907.4132111645667,
PR009661,2026-06-16,MANDI-011,Ambala,Wheat,2153.0419952156385,2668.7415262668774,2410.89,2275.0
PR002742,2026-03-05,MANDI-005,Ambala,Sugarcane,0.3619,4201.27224323002,3909.99,3500.0
PR007268,2026-12-05,MANDI-048,Fatehabad,Sugarcane,3259.77,3513.0,,3500.0
PR003320,2026-12-02,MANDI-017,Sirsa,Mustard,5187.0,6354.14,0.577,5650.0
PR011106,2026-05-27,MANDI-029,Ludhiana,Maize,1784.95,2216.898969668145,2000.93,2090.0
PR000827,2026-02-02,MANDI-010,,Cotton,0.676,0.7253,7006.0,6620.0
PR006105,2026-07-27,MANDI-055,Amritsar,Rice,1900.79,2258.05,,
PR011725,2026-05-31,MANDI-005,,Wheat,2025.51,2156.11,2090.81,0.2275
PR008912,2026-08-13,MANDI-049,Amritsar,Maize,1994.0,2336.853434111947,0.2165,2090.0
PR009218,2026-02-18,MANDI-043,Ludhiana,Sugarcane,3650.34,4276.32302375786,3963.33,
PR004122,2026-08-14,MANDI-054,Kurukshetra,Cotton,6011.12,6968.75,6489.94,6620.0
PR005321,2026-07-02,MANDI-035,Ambala,Mustard,5392.05,6068.679044223683,5730.36,5650.0
PR006842,2026-03-31,MANDI-039,Patiala,Cotton,5684.07,6070.94,0.5878,6620.0
PR010704,2026-07-18,MANDI-055,Hisar,Sugarcane,0.3242,3574.0,3407.96,0.35
PR004270,2026-01-18,MANDI-011,Ferozepur,Cotton,,7639.88,0.7277,
PR005478,2026-03-24,MANDI-004,Sirsa,Cotton,6047.82,6884.04,6466.0,6620.0
PR008503,2026-05-15,MANDI-026,Kurukshetra,Maize,2139.28,2295.87,2218.0,2090.0
PR002870,2026-02-03,MANDI-041,Amritsar,Sugarcane,3006.54,3740.94,0.3374,3500.0
PR007518,2026-03-25,,,Cotton,,7114.25,6735.0,6620.0
PR004511,2026-07-30,MANDI-027,Ambala,Maize,1879.77,2107.61,1993.69,2090.0
PR009681,2026-07-17,MANDI-006,Bathinda,Maize,2177.42,2345.97,2261.7,
PR010545,2026-07-14,,Amritsar,Sugarcane,3668.0,4572.0,4120.305897636121,3500.0
PR005621,2026-05-29,MANDI-007,,Sugarcane,3118.0,3551.35,0.3335,
PR011596,2026-04-01,MANDI-022,Moga,Mustard,5912.51,7056.2,6484.0,0.565
PR001499,2026-04-30,MANDI-014,Ferozepur,Maize,2017.26,2366.77,2192.02,2090.0
PR007742,2026-11-05,,Amritsar,Sugarcane,3576.0,4282.21,3929.2,3500.0
PR008533,2026-02-23,MANDI-026,Hisar,Rice,1902.39,2217.43,2059.9096233346145,
PR000915,2026-04-29,MANDI-033,Bathinda,Rice,2201.01,0.2491,2346.0,2183.0
PR002321,2026-03-14,MANDI-003,Ludhiana,Maize,2031.43,2507.52,2269.48,
PR001472,2026-03-06,MANDI-032,Fatehabad,Sugarcane,3185.0,3398.25,0.3292,
PR000030,2026-08-13,MANDI-021,,Wheat,1995.4994129989489,2129.76,2062.63,
PR010535,2026-04-16,MANDI-040,Bathinda,Sugarcane,3235.0,3658.95,3447.0,
PR003015,2026-06-08,MANDI-003,Moga,Mustard,5163.73,5937.65,5550.69,5650.0
PR003777,2026-01-24,MANDI-042,Karnal,Maize,2076.33,2572.09,2324.0,2090.0
PR001260,2026-08-02,MANDI-038,Moga,Mustard,4924.12,5690.58,5307.353404135047,5650.0
PR002361,2026-05-03,MANDI-026,Patiala,Wheat,2260.0,2474.31,0.2367,2275.0
PR011734,2026-02-10,MANDI-001,Moga,Rice,1878.98,2047.5,1963.2396028722278,2183.0
PR005814,2026-07-09,MANDI-050,,Wheat,0.2246,2732.38,2489.0,2275.0
PR011396,2026-08-21,MANDI-012,Karnal,Mustard,0.5073,6274.44,5674.0,5650.0
PR002506,2026-03-17,MANDI-043,Jalandhar,Mustard,,0.628,5936.81,0.565
PR002843,2026-06-06,MANDI-005,Bathinda,Rice,1976.1,2126.72,2051.41,2183.0
PR000850,2026-02-23,MANDI-013,Ludhiana,Wheat,,2291.326396053292,2128.0,2275.0
PR007670,2026-05-30,MANDI-018,Kurukshetra,Rice,1960.26,,0.2077,2183.0
PR010204,2026-08-07,MANDI-039,Jalandhar,Maize,1836.0,2114.0,0.1975,
PR006752,2026-01-28,MANDI-051,Hisar,Maize,2091.4,2574.2,2332.8,0.209
PR006545,2026-02-18,MANDI-001,Bathinda,Wheat,0.2104,0.2522,2312.89,2275.0
PR003121,2026-01-03,MANDI-004,Ferozepur,Cotton,6713.61,7482.19,7097.9009173510385,6620.0
PR001697,2026-03-04,MANDI-005,Kurukshetra,Cotton,6068.3,7253.160365701385,6660.73,
PR002626,2026-03-27,MANDI-003,Karnal,Wheat,2269.91,,2442.71,2275.0
PR008260,2026-03-28,MANDI-029,,Cotton,6294.47,7468.6,0.6882,6620.0
PR010802,2026-06-03,MANDI-041,,Sugarcane,3364.82,4165.36,3765.09,3500.0
PR011385,2026-03-19,MANDI-038,Moga,Cotton,0.6884,8019.0,7451.428782160714,
PR001378,2026-07-01,MANDI-014,Bathinda,Rice,2221.49,2449.82,2336.0,2183.0
PR000800,2026-08-28,MANDI-053,Kurukshetra,Maize,,2237.55,2128.0,2090.0
PR003289,2026-08-25,MANDI-020,Patiala,Rice,1910.99,2281.48,2096.23,2183.0
PR010246,2026-06-13,MANDI-011,Fatehabad,Wheat,2336.48,2821.99,2579.24,
PR003328,2026-10-05,MANDI-042,Ferozepur,Maize,2090.86,2494.19,2292.52,0.209
PR011325,2026-07-01,MANDI-001,Karnal,Rice,1976.0,2453.0,2214.47,
PR002559,2026-07-11,MANDI-020,Fatehabad,Mustard,4837.61,5687.0,5262.28,5650.0
PR001585,2026-01-17,MANDI-023,Amritsar,Mustard,5441.72,5813.31,5627.52,5650.0
PR011561,2026-01-07,MANDI-027,Patiala,Maize,1926.3061573217162,2110.19,2018.25,2090.0
PR001616,2026-06-13,MANDI-049,Bathinda,Maize,1881.99,2319.97,0.2101,2090.0
PR010361,2026-06-24,MANDI-014,Sirsa,Cotton,6603.17,7340.98,0.6972,6620.0
PR008765,2026-01-31,MANDI-026,Jalandhar,Wheat,2386.5,2546.72,2466.61,0.2275
PR005397,2026-05-09,MANDI-004,Moga,Rice,2271.47,2708.15,0.249,2183.0
PR002164,2026-04-07,,Ambala,Mustard,,6306.8,5708.03,5650.0
PR007233,2026-05-23,MANDI-031,,Rice,0.1952,0.217,2060.9,2183.0
PR009622,2026-01-15,MANDI-015,Amritsar,Sugarcane,3400.71,0.3601,0.3501,3500.0
PR011026,2026-03-25,MANDI-054,Amritsar,Sugarcane,0.3426,4209.06,3817.45,3500.0
PR007194,2026-04-05,MANDI-056,Ferozepur,Wheat,2013.82,0.2368,2191.0,2275.0
PR003010,2026-07-17,MANDI-052,Kurukshetra,Wheat,2158.472316425245,0.2681,2419.66,0.2275
PR005915,2026-03-29,MANDI-001,Patiala,Maize,2138.23,,2363.0,0.209
PR003042,2026-06-25,MANDI-025,Patiala,Sugarcane,2975.23,3173.08,0.3074,3500.0
PR008510,2026-06-07,MANDI-017,Ludhiana,Rice,2281.0,2518.46,2399.76,2183.0
PR006424,2026-03-27,,Moga,Rice,2216.98,2512.0,2364.69,2183.0
PR000972,2026-01-18,,Kurukshetra,Sugarcane,3142.91,3822.07,3482.0,3500.0
PR009406,2026-05-23,MANDI-011,Ludhiana,Sugarcane,3153.24,3672.97,3413.11,3500.0
PR006621,2026-05-05,MANDI-019,Sirsa,Maize,2164.49,0.2425,2294.53,
PR007774,2026-09-05,MANDI-055,Karnal,Sugarcane,0.3628,4050.37,3839.41,0.35
PR005074,2026-02-09,,Kurukshetra,Sugarcane,0.3048,3719.22,3383.65,3500.0
PR002831,2026-06-02,MANDI-034,Ferozepur,Sugarcane,3625.24,4114.1,,3500.0
PR005910,2026-07-28,MANDI-028,Ferozepur,Wheat,2354.0,2498.478739347425,0.2426,2275.0
PR011686,2026-05-23,MANDI-054,Ferozepur,Sugarcane,0.3189,3378.66,3283.97,0.35
PR011771,2026-04-22,MANDI-040,Hisar,Sugarcane,3414.21,4171.56,3792.88,3500.0
PR003153,2026-04-10,MANDI-051,Amritsar,Mustard,5803.06,7139.32,6471.19,5650.0
PR005067,2026-08-21,MANDI-027,Bathinda,Cotton,6407.0,7258.97,6833.09,6620.0
PR004609,2026-03-06,MANDI-021,Karnal,Cotton,6135.0,6524.79,6330.14,6620.0
PR008972,2026-04-21,MANDI-015,Fatehabad,Sugarcane,3609.55,4117.45,3863.5,3500.0
PR009606,2026-02-27,MANDI-047,Ludhiana,Wheat,2372.37,0.2932,2652.1,
PR004134,2026-12-03,MANDI-046,Jalandhar,Maize,0.1896,2021.65,0.1959,2090.0
PR000910,2026-08-07,MANDI-006,Karnal,Rice,1919.43,2071.89,1995.66,2183.0
PR007354,2026-02-27,MANDI-049,Karnal,Sugarcane,3224.0,3493.72,3358.69,
PR004989,2026-08-29,,Jalandhar,Wheat,1945.84,2397.86,2171.85,0.2275
PR010664,2026-02-17,MANDI-023,Moga,Wheat,2364.99,2876.0,0.2621,0.2275
PR005087,2026-06-07,MANDI-039,Hisar,Cotton,5871.0,0.6368,6119.25,
PR000791,2026-09-04,MANDI-030,Kurukshetra,Maize,,2195.41,0.2134,2090.0
PR004315,2026-07-15,MANDI-008,Amritsar,Mustard,5905.97,6561.32,0.6234,0.565
PR004292,2026-06-20,MANDI-045,Patiala,Mustard,5164.0,5549.457964847705,5356.66,0.565
PR002768,2026-03-31,,,Sugarcane,3361.9737848229693,3646.6713256904754,0.3504,
PR011438,2026-02-18,MANDI-039,Fatehabad,Maize,1790.86,,0.1929,2090.0
PR008479,2026-01-08,MANDI-048,Fatehabad,Sugarcane,3345.04,0.3846,3595.35,3500.0
PR008055,2026-05-18,MANDI-020,Fatehabad,Maize,1795.34,2223.089899004863,2009.0,2090.0
PR000247,2026-05-06,MANDI-029,Ferozepur,Maize,2004.5,2253.78,2129.14,2090.0
PR007583,2026-05-16,MANDI-011,Sirsa,Maize,2149.88,2566.7,2358.29,0.209
PR001948,2026-04-15,MANDI-003,Patiala,Cotton,5985.0,7138.63,0.6562,0.662
PR000815,2026-08-22,MANDI-010,Amritsar,Wheat,2341.6,2836.08,2588.84,2275.0
PR004384,2026-05-08,MANDI-023,Amritsar,Mustard,5825.32,7254.73,6540.03,5650.0
PR001931,2026-02-17,MANDI-030,Moga,Sugarcane,3357.0,3607.93,3482.43,3500.0
PR005967,2026-02-03,,Jalandhar,Mustard,5838.65,7168.18,6503.42,5650.0
PR005155,2026-05-15,MANDI-026,Moga,Sugarcane,3530.78,4027.12,3779.0,0.35
PR002725,2026-03-08,MANDI-032,,Cotton,5731.06,7112.16,0.6422,
PR005731,2026-03-07,MANDI-043,Ambala,Cotton,5636.05,0.6961,6298.71,6620.0
PR010841,2026-08-26,MANDI-011,Sirsa,Wheat,2320.03,2629.0,0.2475,2275.0
PR006097,2026-04-30,MANDI-028,Hisar,Wheat,0.2152,2386.15,2268.866198822103,2275.0
PR004843,2026-05-28,MANDI-029,Moga,Maize,,2247.75,0.2149,2090.0
PR010810,2026-04-07,,Ludhiana,Cotton,6565.05914296281,6949.0,6757.262361354196,6620.0
PR002081,2026-05-01,MANDI-011,Jalandhar,Wheat,0.2347,0.2743,0.2545,2275.0
PR010830,2026-04-28,MANDI-057,,Cotton,0.6169,7628.0,,0.662
PR001259,2026-07-13,MANDI-041,Bathinda,Maize,0.2073,2353.74,2213.32,2090.0
PR002466,2026-06-26,MANDI-026,Ludhiana,Wheat,2269.98,2522.35,2396.0,0.2275
PR001422,2026-05-02,MANDI-039,Ferozepur,Cotton,6784.69,7150.05,6967.37,0.662
PR005995,2026-07-04,MANDI-053,Bathinda,Wheat,2013.0,2275.71,0.2144,2275.0
PR006133,2026-01-11,MANDI-051,Ludhiana,Cotton,0.6107,6743.0,6424.548942494392,
PR004401,2026-04-25,MANDI-037,Amritsar,Mustard,5144.41,6167.14,5655.772330737962,5650.0
PR011611,2026-01-25,,Hisar,Sugarcane,,0.3762,0.345,3500.0
PR000016,2026-09-01,MANDI-009,Hisar,Wheat,2221.995506739816,2365.54,2293.77,2275.0
PR010349,2026-05-13,MANDI-023,Kurukshetra,Wheat,0.2097,,2296.53,2275.0
PR007432,2026-02-07,MANDI-048,Karnal,Rice,1940.73,2084.04,2012.38,
PR010455,2026-04-24,MANDI-001,Ferozepur,Wheat,0.2126,2449.04,2287.46,0.2275
PR004239,2026-06-11,MANDI-046,,Wheat,2067.54,2226.24,2146.89,2275.0
PR011314,2026-10-08,MANDI-024,Jalandhar,Maize,1951.1,0.2195,0.2073,2090.0
PR002608,2026-07-25,MANDI-053,Ambala,Cotton,6207.57,,6593.0,
PR008666,2026-04-30,MANDI-003,Ambala,Cotton,0.6239,7340.810199387431,6790.0,6620.0
PR001590,2026-07-10,MANDI-036,Jalandhar,Maize,0.1956,2291.44,2123.697583117697,2090.0
PR007777,2026-03-02,,Sirsa,Rice,2038.82,2544.36,2291.59,
PR009805,2026-06-15,MANDI-002,Ambala,Rice,2203.87,2559.98,2381.92,
PR009172,2026-02-09,MANDI-052,Patiala,Mustard,0.58,0.6547,6173.69,5650.0
PR011619,2026-04-01,MANDI-022,Patiala,Maize,2123.51,2250.79,,
PR001028,2026-09-04,MANDI-040,Moga,Maize,2181.9,2602.28,2392.09,
PR008295,2026-08-25,MANDI-052,Karnal,Mustard,4919.306306574968,6003.93,5461.617826194579,5650.0
PR010858,2026-08-27,MANDI-043,Sirsa,Sugarcane,3452.01,3780.0,3616.21,3500.0
PR005761,2026-07-17,MANDI-046,Sirsa,Wheat,2129.21,2587.0,2357.9810643487926,0.2275
PR003138,2026-03-01,MANDI-032,Amritsar,Rice,2172.35,2707.25,,
PR001468,2026-06-21,MANDI-005,Ambala,Sugarcane,3216.81,3772.840630210539,3494.83,3500.0
PR004020,2026-03-03,MANDI-057,Ambala,Sugarcane,3237.0,3512.8452848436655,3374.76,3500.0
PR005738,2026-02-09,MANDI-032,Sirsa,Mustard,4912.211364811524,5713.14,5312.68,0.565
PR003440,2026-01-04,MANDI-052,Bathinda,Mustard,5211.47,5933.0,5572.020515082537,5650.0
PR003572,2026-04-28,MANDI-038,Sirsa,Maize,1843.16959269967,2215.0,,2090.0
PR009600,2026-08-26,MANDI-056,Karnal,Wheat,0.204,,0.2254,2275.0
PR008180,2026-05-02,MANDI-037,Ferozepur,Wheat,2229.3801505973647,2677.9453530737874,2454.0,
PR000032,2026-05-26,MANDI-045,Fatehabad,Cotton,6705.8,8315.69,0.7511,6620.0
PR009696,2026-06-24,,,Wheat,2359.88,2945.0,0.2653,2275.0
PR011281,2026-05-01,MANDI-048,Ambala,Sugarcane,3274.0,3978.15,,
PR009949,2026-02-14,MANDI-005,Kurukshetra,Wheat,2156.49,2659.29,,
PR001799,2026-05-09,MANDI-006,Patiala,Mustard,5375.83,6078.0,0.5727,5650.0
PR005099,2026-01-31,MANDI-009,Ludhiana,Mustard,5727.22,6906.401646078588,,0.565
PR003760,2026-03-16,,Sirsa,Rice,2038.86,2155.0,2097.04,2183.0
PR001703,2026-04-18,,Amritsar,Cotton,6048.33,7431.74,6740.04,6620.0
PR003303,2026-01-17,MANDI-009,Moga,Wheat,2137.743723186983,2256.35,2197.04,2275.0
PR007938,2026-06-28,MANDI-049,Kurukshetra,Cotton,5940.0,0.7066,6502.82,
PR007402,2026-06-02,MANDI-016,Jalandhar,Rice,2288.83,2801.0,2544.97,2183.0
PR008899,2026-06-22,MANDI-005,Kurukshetra,Rice,,2216.0,2135.0,2183.0
PR010543,2026-09-02,MANDI-039,Sirsa,Sugarcane,0.358,3776.32,3678.18,
PR011287,2026-03-24,MANDI-055,Ferozepur,Wheat,2305.7957187662673,2801.32,2553.56,2275.0
PR001529,2026-03-28,,,Sugarcane,0.3402,0.4153,3777.31,3500.0
PR011236,2026-05-09,MANDI-032,Moga,Wheat,2336.06,2635.16,2486.0,
PR004256,2026-05-30,MANDI-010,Amritsar,Mustard,5661.0,6958.0,6309.55,5650.0
PR011441,2026-03-01,MANDI-051,Fatehabad,Mustard,5660.0,7039.0,6349.51,0.565
PR009906,2026-05-13,MANDI-028,,Sugarcane,3281.42,0.3463,,3500.0
PR003651,2026-08-31,MANDI-038,,Mustard,4946.7,5950.52,,5650.0
PR007811,2026-08-07,MANDI-051,Ludhiana,Rice,2258.78,2794.31,2526.54,2183.0
PR011404,2026-03-26,MANDI-033,Patiala,Rice,0.2288,2845.0,2566.68,2183.0
PR010404,2026-05-30,MANDI-010,Sirsa,Cotton,,7790.66,7161.03,
PR008753,2026-08-11,MANDI-028,,Mustard,0.5446,5810.75,5629.0,0.565
PR007133,2026-06-28,MANDI-010,Amritsar,Sugarcane,3393.09,3797.42,3595.25,0.35
PR008685,2026-05-27,MANDI-010,Karnal,Maize,1945.76,2392.472130585776,2169.12,2090.0
PR009403,2026-03-22,MANDI-013,Kurukshetra,Cotton,0.5638,6425.85,6032.12,6620.0
PR009129,2026-04-11,MANDI-026,Amritsar,Rice,1927.08,2344.0,2135.69,
PR007611,2026-02-25,MANDI-014,Patiala,Rice,0.2156,0.2501,2328.98,2183.0
PR010715,2026-02-07,MANDI-018,Jalandhar,Mustard,5343.78,5806.581477251141,5575.18,5650.0
PR008092,2026-07-25,MANDI-004,Patiala,Wheat,1941.93,0.2317,,2275.0
PR005068,2026-02-15,MANDI-004,Bathinda,Wheat,2241.0,2532.21,2386.56,
PR001988,2026-01-02,MANDI-042,Ambala,Sugarcane,0.341,4251.57,3830.61,3500.0
PR001350,2026-04-26,MANDI-006,Jalandhar,Wheat,0.2264,2482.9233852544276,0.2374,2275.0
PR003290,2026-01-24,MANDI-007,Kurukshetra,Maize,,2072.915753568092,1995.0,2090.0
PR001918,2026-04-20,MANDI-008,,Rice,2138.0,2469.84,2304.140502020905,0.2183
PR002452,2026-07-04,MANDI-040,Amritsar,Cotton,6944.0,8331.081903078966,7637.63,6620.0
PR010722,2026-04-03,,Amritsar,Maize,2080.55,0.2227,2153.88,2090.0
