sensor_id,timestamp,humidity_percent,temperature_c,rainfall_mm
SEN001,,64.0,31.72222222222222,11.937999999999999
SEN026,,76.0,30.27777777777778,43.1
SEN045,,95.0,37.72222222222222,-34.2
SEN015,,86.0,24.388888888888893,24.383999999999997
SEN047,,58.0,,46.7
SEN029,,94.0,23.5,3.2
SEN022,,81.0,35.5,31.496
SEN015,,79.0,,45.7
SEN032,,88.0,38.22222222222222,24.637999999999998
SEN016,,36.0,33.3,30.6
SEN023,,48.0,22.5,35.1
SEN008,,,28.7,49.022
SEN050,,93.0,32.611111111111114,
SEN006,,43.0,36.5,-31.2
SEN006,,,26.0,43.9
SEN009,,50.0,19.8,11.2
SEN048,,93.0,17.38888888888889,39.8
SEN012,,50.0,27.88888888888889,0.52
SEN037,,86.0,,43.1
SEN003,,,23.22222222222222,-45.6
SEN006,,66.0,18.1,11.43
SEN019,,95.0,24.0,31.5
SEN011,,,28.77777777777778,39.37
SEN010,2026-09-06 05:30:00,32.0,16.8,41.148
SEN026,,47.0,24.222222222222218,41.2
SEN042,,56.0,,10.5
SEN018,,65.0,24.88888888888889,37.2
SEN022,,,,24.8
SEN019,,,23.3,32.4
SEN005,,69.0,,0.93
SEN018,,73.0,24.388888888888893,5.0
SEN017,,,31.2,36.0
UNKNOWN,,61.0,33.5,25.5
SEN022,,88.0,25.38888888888889,16.2
SEN048,,31.0,20.72222222222222,9.143999999999998
SEN013,2026-01-31 05:30:00,95.0,26.9,24.5
SEN040,,,30.7,16.256
SEN023,,,18.3,27.3
SEN005,,,17.8,38.6
SEN026,,92.0,32.22222222222222,1.57
SEN049,,87.0,19.222222222222218,38.3
SEN010,,,25.7,14.7
SEN024,,93.0,40.0,4.7
SEN040,,61.0,28.5,
SEN044,,45.0,19.777777777777775,38.3
SEN031,,45.0,34.111111111111114,18.034
SEN019,,44.0,,-36.2
SEN013,,30.0,18.1,33.9
SEN044,,,21.4,15.5
SEN048,,82.0,37.77777777777778,44.196
SEN040,,52.0,27.277777777777775,
SEN035,,51.0,37.4,34.29
SEN012,,42.0,,36.6
SEN048,,48.0,,26.669999999999998
SEN045,,,21.2,-23.4
SEN043,,95.0,,1.65
SEN020,,94.0,15.88888888888889,41.3
SEN007,,52.0,39.5,31.3
SEN033,,31.0,22.3,28.8
UNKNOWN,,64.0,26.4,21.59
SEN012,,,,-30.2
SEN045,,35.0,21.3,26.6
SEN004,,72.0,26.27777777777778,0.14
SEN018,,,32.1,37.8
SEN019,,57.0,,20.2
SEN041,,,16.27777777777778,29.2
SEN007,,47.0,35.8,9.143999999999998
SEN043,,74.0,24.6,15.6
SEN010,,93.0,15.11111111111111,6.604
SEN007,,89.0,25.3,-41.4
SEN048,,71.0,35.888888888888886,7.1
SEN023,,31.0,37.611111111111114,34.0
SEN003,,35.0,21.38888888888889,32.0
SEN029,,,36.22222222222222,38.0
SEN045,,35.0,20.0,-7.7
SEN045,,72.0,27.277777777777775,16.002
SEN014,,59.0,17.5,20.4
SEN017,,88.0,19.0,22.6
SEN041,,58.0,16.5,30.733999999999998
SEN022,,36.0,16.61111111111111,19.304
SEN050,,84.0,15.777777777777779,4.2
SEN036,,61.0,30.2,10.3
SEN038,,74.0,26.5,22.2
SEN038,,63.0,37.388888888888886,1.21
SEN028,,95.0,29.27777777777778,6.8
SEN009,,47.0,16.5,2.9
SEN012,,,,12.9
UNKNOWN,,53.0,18.88888888888889,43.942
SEN047,,58.0,19.1,-49.1
SEN032,,60.0,39.2,19.812
SEN023,,33.0,34.888888888888886,-23.7
SEN043,,49.0,20.611111111111107,3.0
SEN001,,67.0,,3.302
SEN039,,49.0,,5.9
SEN017,,78.0,25.27777777777778,1.4
SEN045,,57.0,28.22222222222222,20.9
SEN028,,78.0,20.7,0.1
SEN022,,47.0,,32.9
SEN024,,58.0,,40.2
SEN031,,64.0,33.2,29.5
SEN013,,81.0,30.2,-45.0
SEN043,,83.0,21.8,1.66
SEN044,,62.0,38.111111111111114,43.3
SEN042,,66.0,36.611111111111114,-40.8
SEN025,,79.0,30.9,23.875999999999998
SEN019,,48.0,33.888888888888886,2.5
SEN033,,76.0,20.27777777777778,7.9
SEN042,,95.0,36.3,20.9
SEN040,,,32.7,0.508
SEN017,,89.0,20.5,9.398
SEN022,,73.0,26.999999999999996,0.86
SEN021,,39.0,18.0,34.0
SEN034,,34.0,23.2,17.7
SEN035,,58.0,15.0,48.2
SEN036,,39.0,,8.0
SEN039,,44.0,34.111111111111114,35.3
SEN040,,39.0,22.6,0.39
SEN010,,67.0,29.38888888888889,
SEN017,,93.0,19.499999999999996,46.3
SEN047,,83.0,25.1,48.4
SEN044,,94.0,22.11111111111111,1.84
SEN007,,32.0,,40.0
SEN011,,53.0,,-15.7
SEN016,,56.0,26.1,14.5
SEN010,,,,0.69
SEN020,,93.0,26.3,-19.4
SEN041,,47.0,,13.2
SEN038,,52.0,22.2,
SEN042,,68.0,35.6,-10.6
SEN028,,33.0,38.4,21.59
SEN046,,50.0,19.9,36.7
SEN044,,49.0,37.111111111111114,15.9
SEN039,,37.0,25.11111111111111,32.004
SEN049,,56.0,23.7,26.2
SEN029,,38.0,35.9,31.241999999999997
SEN003,,79.0,38.77777777777778,3.8
SEN014,,83.0,29.38888888888889,41.91
SEN004,,92.0,29.72222222222222,14.477999999999998
SEN025,,47.0,,40.0
SEN011,,39.0,21.5,31.2
SEN050,,42.0,36.72222222222222,8.1
SEN050,,43.0,,6.095999999999999
SEN022,,39.0,26.888888888888893,-30.0
SEN016,,88.0,18.3,35.7
SEN021,,73.0,38.27777777777778,-40.1
SEN009,,89.0,18.277777777777782,13.462
SEN016,,40.0,35.72222222222222,5.08
SEN013,,66.0,15.7,13.462
SEN027,,53.0,36.77777777777778,24.4
SEN013,,82.0,25.888888888888886,39.7
SEN011,,66.0,,41.148
SEN008,,66.0,15.2,14.8
SEN040,,91.0,34.9,1.63
SEN037,,68.0,20.9,-20.8
SEN020,,53.0,32.5,46.7
SEN015,,95.0,34.6,14.1
UNKNOWN,,84.0,,40.386
SEN029,,45.0,25.4,20.066
SEN007,,86.0,30.3,36.8
SEN014,2026-05-23 05:30:00,33.0,39.7,-42.5
SEN031,2026-08-31 05:30:00,63.0,33.72222222222222,4.826
SEN013,,47.0,18.3,2.3
SEN030,,32.0,34.0,30.225999999999996
SEN049,,60.0,,36.57599999999999
SEN036,,95.0,34.611111111111114,-27.0
SEN028,,36.0,,7.8
SEN029,,37.0,33.888888888888886,23.6
SEN047,,50.0,35.77777777777778,
SEN025,,44.0,39.5,22.1
SEN015,,59.0,16.6,-3.0
SEN012,,49.0,28.7,40.3
SEN038,,59.0,33.5,0.26
SEN040,,88.0,29.1,-31.5
SEN039,,84.0,22.0,30.4
SEN038,,91.0,21.22222222222222,26.4
SEN009,,48.0,32.388888888888886,-12.9
SEN048,,,15.38888888888889,
SEN033,,38.0,36.0,0.47
SEN028,,37.0,,48.8
SEN046,,54.0,39.3,8.3
SEN050,,30.0,,38.0
SEN001,,92.0,34.72222222222222,0.46
UNKNOWN,,86.0,29.3,20.5
SEN007,,,27.6,-40.0
SEN021,,35.0,19.4,20.3
SEN017,,92.0,16.38888888888889,1.03
SEN006,,65.0,16.38888888888889,17.8
SEN049,,69.0,32.611111111111114,19.5
SEN014,,,15.9,7.874
SEN046,,49.0,21.8,28.1
SEN023,,72.0,20.9,16.6
UNKNOWN,,,17.2,33.2
SEN017,,,15.38888888888889,23.114
SEN016,,49.0,26.722222222222218,
SEN007,,30.0,22.4,16.5
SEN015,,74.0,20.0,-38.6
SEN010,,81.0,,19.8
SEN042,,67.0,,3.6
SEN004,,88.0,32.388888888888886,10.1
SEN030,,73.0,,
SEN036,,63.0,33.0,29.2
SEN009,,62.0,15.6,24.0
SEN007,,,18.5,
SEN026,,68.0,39.388888888888886,44.704
SEN030,,62.0,29.4,15.748
SEN019,,44.0,37.5,-41.5
SEN006,,69.0,28.72222222222222,-43.8
SEN040,,52.0,15.222222222222221,-0.8
SEN026,,41.0,,-29.9
SEN044,,,,1.45
SEN050,,35.0,34.0,0.2
SEN043,,85.0,26.6,44.5
SEN007,,41.0,29.27777777777778,40.3
UNKNOWN,,36.0,,49.022
SEN021,,,36.2,24.2
SEN010,,71.0,26.611111111111114,1.06
SEN040,,74.0,28.111111111111107,6.9
SEN017,,,29.11111111111111,-44.7
SEN024,,,35.388888888888886,2.9
SEN009,,74.0,36.5,28.0
SEN007,,80.0,20.38888888888889,30.225999999999996
SEN020,,69.0,27.6,25.2
SEN027,,,22.277777777777775,21.1
SEN006,,,,8.1
SEN006,,33.0,25.4,3.302
SEN032,,68.0,25.777777777777782,48.3
SEN036,,64.0,29.9,46.9
SEN036,,61.0,23.2,24.1
SEN003,,76.0,33.0,0.45
SEN037,,30.0,17.1,-16.4
SEN024,,39.0,18.3,1.96
SEN023,,70.0,25.222222222222225,32.512
SEN011,,62.0,,37.6
SEN032,,32.0,17.6,38.0
SEN011,,,34.0,19.7
SEN035,,87.0,31.9,25.2
SEN027,,45.0,26.38888888888889,46.8
SEN038,,42.0,27.8,22.86
SEN017,,53.0,15.277777777777779,23.9
SEN031,,54.0,,16.0
SEN019,,,23.22222222222222,23.875999999999998
UNKNOWN,,82.0,29.27777777777778,32.9
UNKNOWN,,30.0,,32.004
SEN015,,57.0,23.388888888888886,13.2
SEN047,,79.0,16.38888888888889,37.1
SEN043,,62.0,26.2,-43.1
SEN045,,51.0,23.72222222222222,7.874
UNKNOWN,,,23.388888888888886,42.0
SEN008,,,20.5,32.8
SEN024,,84.0,,-19.4
SEN003,,52.0,16.5,-18.0
UNKNOWN,,94.0,16.72222222222222,1.12
UNKNOWN,,57.0,34.111111111111114,-47.7
SEN037,,68.0,17.9,-6.1
SEN049,,,39.8,29.3
SEN009,,58.0,,26.1
SEN050,,79.0,32.8,26.7
SEN011,,44.0,35.611111111111114,4.8
SEN025,,69.0,31.1,36.3
SEN050,,45.0,18.77777777777778,43.9
SEN022,,33.0,38.77777777777778,32.8
SEN032,,35.0,,19.5
SEN044,,67.0,,41.3
SEN023,,69.0,37.9,27.1
SEN015,,67.0,18.9,18.8
SEN044,,32.0,,
SEN008,,42.0,,1.4
SEN007,,65.0,35.888888888888886,14.1
SEN045,,80.0,19.111111111111114,26.5
SEN042,,,28.2,41.4
SEN046,,37.0,19.88888888888889,48.1
SEN025,,94.0,33.22222222222222,-34.9
SEN035,,35.0,32.611111111111114,14.985999999999999
SEN005,,72.0,23.8,-19.2
UNKNOWN,,36.0,21.22222222222222,38.6
SEN025,,71.0,28.3,9.2
UNKNOWN,,58.0,21.6,-24.2
SEN042,,75.0,17.8,26.162
SEN048,,,,48.3
SEN007,,86.0,26.1,-4.3
SEN021,,43.0,,2.3
SEN024,,93.0,19.88888888888889,26.0
SEN004,,49.0,26.2,6.2
SEN035,,83.0,26.22222222222222,1.23
SEN035,,85.0,36.4,34.1
SEN010,,59.0,22.4,23.368
SEN031,,89.0,17.6,11.684
SEN042,,35.0,28.4,32.004
SEN025,,41.0,29.0,32.4
UNKNOWN,,31.0,16.38888888888889,-49.5
SEN014,,35.0,24.4,-5.4
SEN031,,76.0,16.27777777777778,9.143999999999998
SEN017,,55.0,29.22222222222222,28.8
SEN010,,89.0,36.4,42.6
SEN047,,41.0,,42.2
SEN042,2026-03-30 05:30:00,,,
SEN044,,95.0,24.777777777777775,6.3
SEN046,,53.0,19.388888888888893,6.9
SEN019,,86.0,17.8,2.6
SEN044,,76.0,31.7,
SEN021,,,15.9,45.0
SEN017,,89.0,24.4,34.3
SEN047,,64.0,25.4,44.9
SEN019,,45.0,15.222222222222221,25.7
SEN028,,74.0,31.72222222222222,35.6
SEN007,,94.0,23.88888888888889,1.92
SEN028,,55.0,,
SEN017,,43.0,,35.2
SEN044,,88.0,40.0,47.5
SEN024,,32.0,35.72222222222222,32.766
SEN034,,73.0,27.11111111111111,2.6
SEN046,,77.0,21.4,6.35
SEN042,,83.0,,5.1
SEN018,,78.0,30.2,42.1
SEN030,,87.0,36.1,1.78
SEN002,,,30.11111111111111,1.47
SEN008,,61.0,,38.099999999999994
SEN032,,73.0,24.111111111111114,3.4
SEN021,,61.0,,37.337999999999994
SEN014,,45.0,24.3,49.022
SEN026,,78.0,34.2,9.906
SEN014,,76.0,28.77777777777778,36.3
SEN008,,79.0,33.6,9.3
SEN036,,94.0,,14.2
UNKNOWN,,83.0,38.7,24.383999999999997
SEN008,,42.0,,16.1
SEN023,,43.0,38.8,1.45
SEN001,,76.0,28.000000000000004,44.1
SEN040,,48.0,,1.07
SEN028,,64.0,32.0,39.4
SEN011,,,33.72222222222222,26.6
UNKNOWN,,78.0,28.5,13.6
SEN010,,49.0,32.388888888888886,16.9
SEN003,,81.0,22.7,13.2
SEN026,,34.0,39.2,-9.6
SEN024,,61.0,26.611111111111114,10.6
SEN032,,,28.5,0.89
SEN038,,41.0,22.61111111111111,31.6
SEN008,,70.0,15.4,47.7
SEN004,,30.0,,0.46
SEN037,,91.0,20.11111111111111,-47.7
SEN033,,35.0,17.11111111111111,31.6
SEN009,,83.0,17.8,39.2
SEN014,,43.0,20.0,0.2
SEN038,,54.0,34.111111111111114,15.748
SEN032,,53.0,22.0,24.0
SEN012,,80.0,30.1,24.2
SEN019,,,22.61111111111111,25.7
UNKNOWN,,77.0,35.888888888888886,29.209999999999997
SEN015,,79.0,30.3,11.0
SEN007,,46.0,19.222222222222218,3.556
SEN017,,82.0,25.3,40.3
UNKNOWN,,,39.3,14.4
SEN010,,72.0,30.72222222222222,29.463999999999995
SEN024,,55.0,24.1,49.4
SEN044,,51.0,19.222222222222218,20.827999999999996
SEN033,,30.0,,34.9
SEN009,,87.0,31.4,0.53
SEN050,,69.0,,
SEN010,,77.0,24.72222222222222,3.5
SEN013,,77.0,26.4,43.942
SEN036,,,,9.9
SEN008,,57.0,33.111111111111114,22.86
SEN032,,77.0,29.77777777777778,43.9
SEN023,,90.0,40.0,18.9
SEN029,,42.0,20.611111111111107,-35.0
SEN003,,52.0,28.88888888888889,29.5
SEN026,,86.0,17.38888888888889,5.0
SEN018,,35.0,22.0,3.2
SEN018,,41.0,31.9,46.1
SEN029,,95.0,37.7,7.3
UNKNOWN,,57.0,37.5,27.432
SEN006,,58.0,27.4,16.002
SEN029,,68.0,,5.4
SEN001,,,15.38888888888889,-4.4
SEN016,,43.0,20.6,1.62
SEN018,,92.0,25.3,11.7
SEN035,,61.0,25.777777777777782,33.019999999999996
SEN039,,45.0,,0.4
SEN016,,42.0,29.0,33.9
SEN011,,58.0,36.111111111111114,7.7
SEN005,,52.0,19.0,0.15
SEN046,,84.0,30.27777777777778,39.4
SEN014,,33.0,,0.48
SEN009,,82.0,37.1,26.8
SEN016,,33.0,31.72222222222222,0.9
SEN034,,36.0,18.2,38.7
SEN047,,,19.72222222222222,49.275999999999996
SEN037,,51.0,21.9,0.59
SEN028,,38.0,24.388888888888893,30.4
SEN022,,63.0,20.888888888888886,27.8
SEN003,,60.0,,22.605999999999998
SEN033,,35.0,16.2,39.37
SEN008,,37.0,29.38888888888889,26.924
SEN035,,76.0,27.8,16.7
SEN025,,76.0,16.3,24.7
SEN020,,52.0,33.72222222222222,22.0
SEN028,,44.0,23.5,
SEN010,,50.0,,37.8
SEN028,,81.0,35.111111111111114,43.1
SEN038,,86.0,37.22222222222222,15.748
SEN041,,60.0,15.88888888888889,5.6
SEN017,,39.0,17.3,
SEN031,,91.0,16.7,38.6
SEN028,,,,27.4
SEN036,,,19.7,21.6
SEN009,,33.0,31.8,5.6
SEN008,,57.0,,0.88
SEN006,,62.0,31.2,9.652
SEN018,,66.0,18.6,26.924
SEN019,,35.0,25.27777777777778,0.7
SEN021,,92.0,,1.34
SEN030,,60.0,20.1,37.3
SEN009,,46.0,37.888888888888886,
SEN049,,85.0,28.8,40.2
SEN046,,93.0,32.3,37.592
SEN032,,89.0,,3.6
SEN011,,31.0,31.2,28.194000000000003
SEN032,,59.0,26.3,26.4
SEN035,,95.0,26.888888888888893,5.6
SEN006,,30.0,,
SEN050,,31.0,16.88888888888889,20.32
SEN023,,57.0,36.5,
SEN027,,36.0,35.27777777777778,17.525999999999996
SEN048,,31.0,17.22222222222222,0.6
UNKNOWN,,,32.1,4.4
SEN040,,79.0,23.61111111111111,9.4
SEN027,,55.0,,-33.7
SEN001,,49.0,21.1,21.1
SEN004,,65.0,39.611111111111114,49.4
SEN041,,58.0,24.0,4.064
SEN019,,,15.0,1.59
SEN041,,61.0,,-7.0
SEN041,,94.0,35.27777777777778,46.8
SEN043,2026-03-28 05:30:00,,16.0,34.6
SEN048,,57.0,16.72222222222222,6.7
SEN023,,86.0,,1.02
SEN050,,48.0,22.77777777777778,3.556
SEN003,,78.0,,
SEN049,,78.0,38.888888888888886,
SEN020,,37.0,20.38888888888889,27.7
SEN034,,,31.88888888888889,-42.8
SEN017,,84.0,32.611111111111114,-32.1
SEN006,,31.0,31.11111111111111,44.5
SEN025,,,20.9,24.0
SEN010,,43.0,38.27777777777778,20.3
SEN013,,46.0,25.1,49.529999999999994
SEN029,,79.0,36.6,5.6
SEN016,,54.0,20.2,34.798
SEN013,,56.0,,24.2
SEN010,,83.0,31.3,24.4
SEN001,,47.0,27.22222222222222,17.0
SEN022,,60.0,36.5,0.73
SEN025,,90.0,19.3,31.1
SEN050,,63.0,,33.782
SEN039,,57.0,22.7,30.0
SEN039,,36.0,24.777777777777775,13.97
SEN008,,,24.61111111111111,34.544000000000004
SEN014,,61.0,15.9,25.1
SEN001,,44.0,23.111111111111107,13.7
SEN007,,39.0,38.2,34.8
SEN013,,40.0,38.2,39.7
SEN043,,42.0,31.5,27.178
SEN007,,52.0,33.5,11.3
SEN041,,32.0,19.0,0.08
SEN040,,94.0,19.4,-48.2
SEN044,,70.0,,39.9
SEN050,,47.0,16.22222222222222,9.0
SEN035,,,25.27777777777778,-10.0
SEN019,,94.0,39.388888888888886,9.7
SEN015,,38.0,37.3,4.5
SEN036,,48.0,29.8,4.9
SEN041,,,17.27777777777778,48.513999999999996
SEN045,,88.0,,33.782
SEN012,,46.0,36.0,5.3
SEN025,,89.0,39.0,0.32
SEN039,,60.0,33.5,46.1
SEN010,,52.0,18.388888888888886,24.8
SEN013,,66.0,20.611111111111107,6.35
SEN036,,63.0,20.38888888888889,16.7
SEN028,,85.0,21.8,36.8
SEN006,,56.0,37.22222222222222,19.812
SEN009,,95.0,18.2,43.942
SEN033,,39.0,,28.448
SEN033,,92.0,17.2,39.1
SEN026,,47.0,26.27777777777778,-4.0
SEN040,,95.0,17.61111111111111,-33.9
SEN025,,32.0,34.9,39.1
SEN031,,73.0,21.7,0.4
SEN042,,41.0,39.888888888888886,32.257999999999996
SEN042,,46.0,23.111111111111107,43.6
SEN012,,,32.111111111111114,23.3
SEN022,,76.0,18.2,43.0
SEN005,,78.0,27.2,19.2
SEN003,,74.0,27.5,48.2
SEN029,,76.0,24.72222222222222,-21.0
UNKNOWN,,,34.611111111111114,34.036
UNKNOWN,,90.0,26.5,
SEN050,,67.0,18.277777777777782,0.71
SEN027,,57.0,17.6,47.8
SEN003,,56.0,28.77777777777778,32.004
SEN038,,45.0,23.1,41.401999999999994
SEN019,,73.0,23.388888888888886,9.5
SEN014,,80.0,37.0,21.0
SEN037,,50.0,30.11111111111111,30.225999999999996
SEN024,,38.0,34.27777777777778,39.624
SEN004,,62.0,25.9,-22.5
SEN011,,,32.2,26.162
SEN027,,61.0,23.88888888888889,
SEN010,,31.0,31.5,25.4
UNKNOWN,,,,38.1
SEN039,,58.0,21.5,
SEN028,,89.0,15.11111111111111,46.3
SEN036,,,30.5,47.5
SEN036,,55.0,28.1,4.0
SEN039,,91.0,22.722222222222225,26.924
SEN027,,94.0,20.38888888888889,18.1
SEN036,,60.0,21.5,9.4
SEN034,,32.0,36.888888888888886,
SEN048,,50.0,33.0,32.7
SEN046,,58.0,33.27777777777778,
SEN018,,47.0,,24.892
SEN017,,,31.72222222222222,46.99
SEN014,,48.0,19.9,14.1
SEN040,,77.0,39.111111111111114,11.937999999999999
SEN044,,50.0,19.111111111111114,47.2
SEN030,,70.0,39.27777777777778,46.9
SEN002,,38.0,32.6,39.7
SEN023,,34.0,32.888888888888886,
SEN006,,85.0,27.5,27.4
SEN005,,60.0,,-34.3
SEN035,,68.0,34.27777777777778,1.38
SEN007,,64.0,16.7,38.0
SEN031,,56.0,37.4,1.94
UNKNOWN,,34.0,30.88888888888889,11.684
SEN002,,66.0,23.5,29.7
SEN018,,86.0,16.6,28.7
SEN010,,95.0,23.9,30.7
SEN048,,30.0,24.72222222222222,1.65
SEN016,,74.0,28.5,9.5
SEN048,,88.0,20.9,
SEN029,,,18.6,1.89
SEN006,,64.0,17.6,11.43
SEN033,,49.0,31.4,
SEN047,,,30.6,48.513999999999996
SEN048,,83.0,31.77777777777778,29.2
SEN050,,40.0,,1.0
SEN036,,55.0,30.2,1.89
SEN035,,86.0,18.22222222222222,1.45
SEN034,,,36.27777777777778,11.176
SEN009,,58.0,19.388888888888893,3.302
SEN017,,31.0,22.8,41.0
SEN049,,54.0,,42.7
UNKNOWN,,,39.611111111111114,18.5
SEN048,,92.0,15.2,45.7
UNKNOWN,,84.0,35.9,7.5
SEN027,,77.0,30.5,18.034
SEN031,,44.0,16.27777777777778,7.3
SEN001,,92.0,21.0,9.9
SEN050,,46.0,32.8,1.54
SEN015,,54.0,,6.9
SEN012,,37.0,32.888888888888886,20.0
SEN015,,57.0,27.38888888888889,42.7
SEN007,,35.0,17.0,32.1
SEN012,,70.0,29.7,49.9
SEN032,,46.0,26.4,29.8
SEN044,,53.0,29.5,1.8
SEN019,,51.0,27.61111111111111,-0.2
UNKNOWN,,89.0,,
SEN021,,83.0,18.77777777777778,32.2
SEN029,,69.0,27.11111111111111,43.5
SEN036,,90.0,32.6,21.8
SEN037,,46.0,34.9,4.0
SEN006,,49.0,39.0,29.8
SEN008,,33.0,23.5,0.4
SEN032,,56.0,,22.8
SEN029,,72.0,,10.413999999999998
SEN038,,80.0,22.38888888888889,-2.0
SEN040,,85.0,33.2,45.4
SEN014,,69.0,34.3,-38.3
SEN010,,86.0,16.3,35.0
SEN041,,49.0,16.88888888888889,23.6
SEN028,,85.0,37.5,16.002
UNKNOWN,,89.0,30.6,12.2
SEN013,,75.0,18.6,40.4
SEN046,,67.0,28.0,1.3
SEN017,,91.0,35.8,-6.4
SEN038,,32.0,15.8,4.826
UNKNOWN,,49.0,36.6,4.8
SEN007,,82.0,15.4,0.08
SEN010,,,35.611111111111114,33.528
SEN021,,72.0,39.4,0.4
UNKNOWN,,86.0,24.72222222222222,-21.2
SEN014,,39.0,23.9,11.5
SEN023,,60.0,16.5,18.287999999999997
SEN050,,60.0,29.72222222222222,
SEN011,,90.0,18.277777777777782,19.6
SEN005,,91.0,31.72222222222222,-12.9
UNKNOWN,,60.0,,4.3
SEN036,,68.0,28.7,-12.0
SEN002,,34.0,34.388888888888886,29.0
SEN033,,49.0,39.388888888888886,37.8
SEN008,,85.0,,4.8
UNKNOWN,,91.0,18.3,-34.0
SEN050,,70.0,31.3,18.8
SEN014,,94.0,30.4,0.1
UNKNOWN,,77.0,35.611111111111114,46.0
SEN009,,65.0,38.6,-20.7
SEN030,,55.0,26.77777777777778,31.2
SEN038,,70.0,37.9,38.608
SEN027,,38.0,36.611111111111114,32.0
SEN049,,38.0,39.8,16.9
SEN011,,49.0,23.2,37.9
SEN033,,,,9.398
SEN017,,34.0,34.4,
SEN027,,69.0,16.7,46.1
SEN049,,73.0,36.0,9.7
SEN026,2026-09-03 05:30:00,53.0,16.5,1.016
SEN014,,51.0,28.1,-18.0
SEN034,,78.0,17.27777777777778,40.2
SEN044,,54.0,36.111111111111114,25.5
SEN019,,33.0,30.72222222222222,45.5
SEN009,,54.0,22.88888888888889,35.3
SEN024,,35.0,29.9,38.8
SEN023,2026-07-14 05:30:00,89.0,28.3,42.7
SEN048,,80.0,17.11111111111111,40.0
SEN040,,59.0,,0.04
SEN010,,,18.6,-18.3
SEN011,,50.0,27.3,2.7
SEN009,2026-07-30 05:30:00,71.0,19.7,0.06
SEN049,,83.0,37.888888888888886,33.274
SEN013,,88.0,21.38888888888889,13.3
SEN010,,73.0,33.22222222222222,10.8
SEN050,,41.0,30.0,24.4
SEN005,,94.0,17.6,11.684
SEN050,,,16.5,11.3
SEN025,,33.0,34.72222222222222,9.398
SEN043,,82.0,22.22222222222222,-36.0
SEN040,,,,4.5
SEN037,,88.0,34.72222222222222,23.6
SEN037,,,,1.76
SEN037,,,36.3,-6.5
SEN021,,32.0,29.2,3.3
SEN005,,77.0,27.22222222222222,43.9
SEN007,,47.0,29.77777777777778,49.4
SEN023,,64.0,34.7,
SEN008,,38.0,22.3,1.0
SEN010,,74.0,17.61111111111111,37.5
SEN027,,45.0,35.111111111111114,39.5
SEN017,,55.0,17.7,41.0
SEN048,,50.0,36.5,49.6
SEN001,,,20.3,
SEN008,,83.0,,6.8
SEN037,,74.0,20.8,20.9
SEN030,,53.0,17.5,3.4
SEN025,,56.0,,
SEN017,,32.0,36.7,3.6
SEN028,,53.0,22.4,1.05
SEN039,,86.0,28.0,46.5
UNKNOWN,,81.0,15.777777777777779,1.69
SEN006,,74.0,34.611111111111114,-32.2
SEN021,,83.0,31.7,48.1
SEN017,,65.0,28.0,23.875999999999998
SEN049,,59.0,23.6,38.099999999999994
SEN048,,65.0,15.8,18.1
SEN021,,89.0,,10.1
SEN006,,76.0,34.4,26.924
SEN017,,59.0,33.5,11.3
SEN029,,58.0,,30.1
SEN001,,45.0,,-4.4
SEN020,,61.0,34.5,50.0
UNKNOWN,,40.0,20.2,1.04
SEN018,,36.0,26.3,4.571999999999999
SEN042,,32.0,,
SEN037,,61.0,33.611111111111114,37.6
SEN017,,83.0,34.8,0.43
SEN041,,62.0,34.27777777777778,1.17
SEN006,,34.0,27.5,32.3
SEN014,,,30.0,34.6
SEN020,,94.0,33.0,2.794
SEN045,,48.0,28.3,24.1
SEN041,,39.0,,15.5
SEN005,,73.0,20.0,
SEN011,2026-03-27 05:30:00,74.0,33.2,
SEN028,,77.0,25.72222222222222,42.5
SEN008,,,,-42.2
SEN049,,44.0,25.0,1.2
SEN028,,35.0,35.27777777777778,15.2
SEN033,,74.0,36.6,42.1
SEN015,,82.0,34.0,34.4
SEN002,,,,-48.4
SEN004,,58.0,23.111111111111107,21.5
SEN032,,,26.999999999999996,20.32
SEN030,,85.0,30.7,29.3
SEN010,,68.0,18.3,-41.6
SEN001,,85.0,31.4,21.4
SEN044,,32.0,17.4,-42.2
SEN048,,,24.777777777777775,30.9
SEN018,,91.0,29.88888888888889,12.8
SEN005,,80.0,15.38888888888889,
SEN018,,86.0,25.611111111111107,49.3
SEN037,,75.0,,17.5
SEN032,,36.0,33.22222222222222,3.8
SEN013,,55.0,34.5,-36.1
SEN043,,82.0,,11.7
SEN039,,89.0,22.8,18.3
SEN006,,,32.77777777777778,-22.2
SEN006,,32.0,,31.6
SEN020,,53.0,34.8,1.11
SEN006,,78.0,18.77777777777778,24.2
UNKNOWN,,90.0,18.000000000000004,11.1
SEN046,,,28.0,10.0
SEN018,,45.0,31.72222222222222,35.4
SEN007,,72.0,32.3,-31.7
SEN030,,56.0,16.5,-14.6
SEN028,,65.0,21.38888888888889,17.6
SEN025,,83.0,28.111111111111107,5.5
SEN026,,,34.72222222222222,11.0
SEN026,,64.0,23.3,
SEN001,,81.0,39.4,25.2
SEN048,,30.0,33.5,
SEN030,,86.0,27.77777777777778,44.4
SEN002,,58.0,16.5,1.2
SEN034,,91.0,18.5,40.8
SEN040,,,38.0,32.0
UNKNOWN,,53.0,33.2,10.2
SEN004,,82.0,26.611111111111114,11.684
SEN041,,,29.77777777777778,-42.4
SEN019,,76.0,,-31.6
